Country,Year,Fertility_Rate,GDP_Per_Capita,Homicide_Rate,Avg_Yrs_Education,Infant_Mortality,Life_Expectancy
Bangladesh,1980,6.326,206.0757143,1.6720384135376936,1.31,13.789642,52.2778
Bangladesh,1981,6.237,224.2413924,1.829637237335198,1.436,13.472392,52.6383
Bangladesh,1982,6.118,199.5959446,1.987816011987886,1.562,13.139923,53.0119
Bangladesh,1983,5.906,184.7067729,2.1704136480849017,1.688,12.7883005,53.4409
Bangladesh,1984,5.732,193.435021,2.442022189087872,1.814,12.423361,53.8259
Bangladesh,1985,5.539,222.2201804,2.5846687563091173,1.94,12.0409155,53.9371
Bangladesh,1986,5.302,212.1489939,2.623138724948418,2.032,11.662615,54.5915
Bangladesh,1987,5.075,231.4995845,2.70295523898704,2.124,11.275377,54.8992
Bangladesh,1988,4.849,247.901466,2.796526189019707,2.216,10.885935,55.1744
Bangladesh,1989,4.695,263.0057208,2.734574878846131,2.308,10.49698,55.5135
Bangladesh,1990,4.506,283.0537371,2.835000501770709,2.4,10.105052,55.8219
Bangladesh,1991,4.261,272.0649485,2.7519653950918146,2.542,9.710617,53.7809
Bangladesh,1992,4.027,273.4650725,2.799643049875133,2.6839999999999997,9.313297,56.5915
Bangladesh,1993,3.832,280.7572745,2.875322965378425,2.8259999999999996,8.916536,57.0729
Bangladesh,1994,3.737,280.6030318,2.9002582092857323,2.968,8.521731,57.6403
Bangladesh,1995,3.588,309.4586808,3.013402329739276,3.11,8.131104,58.2442
Bangladesh,1996,3.505,371.9179377,3.0300580503663443,3.354,7.7442627,58.9395
Bangladesh,1997,3.502,379.2849177,2.9750143936397504,3.598,7.3630853,59.6713
Bangladesh,1998,3.427,385.6168818,2.944035805343715,3.842,6.9913406,60.4291
Bangladesh,1999,3.357,388.0956843,2.846349900987796,4.086,6.6403074,61.2444
Bangladesh,2000,3.279,396.6707302,2.787458319785774,4.33,6.303878,62.0487
Bangladesh,2001,3.203,394.65641,2.711304785083489,4.518,5.9891005,62.8358
Bangladesh,2002,3.126,393.8864223,2.592017556382408,4.7059999999999995,5.6970015,63.5914
Bangladesh,2003,3.029,426.7488075,2.511077303397085,4.894,5.4252524,64.2877
Bangladesh,2004,2.94,455.6140169,2.437564133708634,5.082,5.1708517,64.9118
Bangladesh,2005,2.846,480.0858508,2.473104093739583,5.27,4.9297028,65.5087
Bangladesh,2006,2.755,490.3880265,2.560191550804204,5.4639999999999995,4.6971965,66.0479
Bangladesh,2007,2.666,537.9554928,2.531274978342404,5.6579999999999995,4.4756536,66.4578
Bangladesh,2008,2.577,613.062041,2.494859313781354,5.852,4.2657814,67.0471
Bangladesh,2009,2.484,679.2114774,2.548447932601756,6.046,4.070314,67.5269
Bangladesh,2010,2.38,757.3852804,2.5821618515456253,6.24,3.888126,68.0091
Bangladesh,2011,2.309,837.3369447,2.431801898780081,6.41,3.718272,68.4988
Bangladesh,2012,2.263,859.6805364,2.187771107737789,6.58,3.560538,68.9894
Bangladesh,2013,2.247,958.2629898,2.240463125424043,6.75,3.4114468,69.4874
Bangladesh,2014,2.228,1094.461997,2.1561680430969865,6.92,3.2717373,70.0162
Bangladesh,2015,2.227,1224.386477,2.136711323282488,7.09,3.1371932,70.5429
Bangladesh,2016,2.227,1649.283809,2.1349147356884526,7.248,3.009588,71.0752
Bangladesh,2017,2.205,1811.082217,2.135810234895909,7.406,2.8891807,71.6056
Bangladesh,2018,2.193,1965.243727,2.0886591542875603,7.564,2.7750688,72.1217
Bangladesh,2019,2.18,2129.79897,2.105653056083793,7.7219999999999995,2.6699767,72.6254
Bangladesh,2020,2.175,2248.850788,1.9899221826804008,7.88,2.5749984,71.4211
Bangladesh,2021,2.173,2482.849178,1.9352309988178265,7.88,2.4879305,71.1035
Bangladesh,2022,2.179,2716.485927,,7.88,2.4068456,74.2647
Bangladesh,2023,2.163,2551.017727,,7.88,,74.6723
Chile,1980,2.744,2523.055456,9.031257694897048,7.07,2.7638402,69.4748
Chile,1981,2.689,2954.937434,8.855785159628356,7.220000000000001,2.5060678,69.8222
Chile,1982,2.648,1648.011712,9.007280650006615,7.37,2.2689238,70.291
Chile,1983,2.619,1693.146767,9.343192980492963,7.5200000000000005,2.0694332,70.8302
Chile,1984,2.601,1611.4186,9.169252532178836,7.67,1.9417269,71.2153
Chile,1985,2.592,1429.38851,9.317349678512928,7.82,1.8887545,71.6153
Chile,1986,2.589,1501.091407,9.181261247135136,7.974,1.8697903,72.0606
Chile,1987,2.59,1739.676991,8.892481149635165,8.128,1.8459402,72.4662
Chile,1988,2.591,2003.363504,9.0253253429718,8.282,1.7986215,72.7881
Chile,1989,2.589,2265.359377,9.291749220998128,8.436,1.7201033,73.1876
Chile,1990,2.579,2466.130142,8.014987224914787,8.59,1.6119621,73.6752
Chile,1991,2.558,2770.079646,7.357666812926155,8.648,1.4917287,74.0824
Chile,1992,2.478,3309.399239,6.647273248838531,8.706,1.3739002,74.3673
Chile,1993,2.43,3494.994609,6.141465402152732,8.764000000000001,1.2678722,74.6793
Chile,1994,2.377,3981.390189,5.838232715336935,8.822000000000001,1.179676,74.973
Chile,1995,2.353,5055.614062,5.683074551417392,8.88,1.111707,75.2984
Chile,1996,2.284,5333.504387,5.577199055006684,8.97,1.064388,75.5548
Chile,1997,2.202,5741.95843,5.475773173117783,9.06,1.035424,75.8262
Chile,1998,2.149,5419.824173,5.435174425417121,9.15,1.0127571,76.3241
Chile,1999,2.074,4933.555815,5.275223321703813,9.24,0.9780921,76.7382
Chile,2000,2.046,5052.992458,4.994259947169393,9.33,0.92649764,77.1276
Chile,2001,2.007,4563.595299,5.142027719047925,9.452,0.87444574,77.5798
Chile,2002,1.934,4430.847412,4.965746237150401,9.574,0.83585894,77.8397
Chile,2003,1.885,4773.401775,4.934420511659493,9.696,0.8102864,77.8841
Chile,2004,1.844,6120.591521,4.944701116243055,9.818,0.79158443,78.2765
Chile,2005,1.825,7480.32331,5.235526378,9.94,0.77636796,78.4589
Chile,2006,1.798,9318.656553,4.984670046095522,10.03,0.7656661,78.5328
Chile,2007,1.826,10346.41382,3.9328998290531656,10.12,0.7612358,78.6519
Chile,2008,1.85,10683.21888,4.283852835826868,10.21,0.7597372,78.7518
Chile,2009,1.855,10098.80172,4.287831190221392,10.3,0.7552949,78.8901
Chile,2010,1.844,12632.87047,4.536108352564095,10.39,0.7451503,79.0954
Chile,2011,1.823,14487.39278,4.580725560899677,10.428,0.73257816,79.2357
Chile,2012,1.798,15241.907,4.46433561973062,10.466000000000001,0.71990955,79.2211
Chile,2013,1.786,15683.54864,4.4305604641421725,10.504,0.70810074,79.5509
Chile,2014,1.774,14529.67672,4.7768211804510905,10.542,0.6964227,79.7137
Chile,2015,1.737,13433.9203,4.624998832295281,10.58,0.6840896,80.0079
Chile,2016,1.686,13649.85205,4.207797984005266,10.644,0.6706506,80.2949
Chile,2017,1.563,14879.90862,3.752717535540648,10.708,0.6551528,80.6096
Chile,2018,1.543,15659.48087,3.257912865,10.772,0.6372338,80.5594
Chile,2019,1.43,14495.71672,3.2746244517299767,10.836,0.6160203,80.3243
Chile,2020,1.307,13114.81547,3.4227571029316866,10.9,0.5912036,79.3488
Chile,2021,1.176,16216.57065,3.0657913912586143,10.9,0.5665692,78.8764
Chile,2022,1.255,15451.13196,,10.9,0.5428744,79.1762
Chile,2023,1.167,17067.81362,,10.9,,81.1667
Ethiopia,1980,7.287,203.6853944,18.06158918031414,,14.241778,42.8154
Ethiopia,1981,7.313,212.657518,17.627992893266857,,14.090993,43.0836
Ethiopia,1982,7.337,215.2509855,17.423561186924143,,13.902982,43.4335
Ethiopia,1983,7.351,232.6834744,17.159184044096072,,13.675371,36.3188
Ethiopia,1984,7.356,214.2288604,16.852706066181625,,13.428309,36.7374
Ethiopia,1985,7.338,243.8973826,16.632362742853758,,13.180862,37.7473
Ethiopia,1986,7.318,245.9772288,16.38865389590697,,12.961614,38.3711
Ethiopia,1987,7.293,254.1213294,16.091364803566158,,12.739168,45.8925
Ethiopia,1988,7.262,253.2482625,15.780661013555637,,12.516712,45.6822
Ethiopia,1989,7.229,256.3864753,15.436282559721423,,12.291332,45.6436
Ethiopia,1990,7.196,262.1089711,15.465051616202208,,12.045295,45.1166
Ethiopia,1991,7.161,277.5659104,15.557936500710776,,11.77426,46.6565
Ethiopia,1992,7.125,207.4064009,16.518987553339684,,11.479715,47.2788
Ethiopia,1993,7.088,168.5204014,14.86500248910822,,11.154449,47.6757
Ethiopia,1994,7.051,127.6859235,14.5171349427012,,10.808251,47.9256
Ethiopia,1995,6.998,136.5236191,16.050018594385214,,10.458259,48.1562
Ethiopia,1996,6.928,147.3274589,13.996458232797716,,10.102051,48.6974
Ethiopia,1997,6.869,143.3695315,13.595175314235927,,9.752387,49.21
Ethiopia,1998,6.792,126.4650958,14.316314487124764,,9.411608,49.7854
Ethiopia,1999,6.721,120.7346315,12.59517442351462,,9.077277,49.4857
Ethiopia,2000,6.654,122.2692026,12.685555934897796,,8.742111,50.8802
Ethiopia,2001,6.579,118.4572043,12.224066035329386,,8.400673,51.4276
Ethiopia,2002,6.499,109.5938136,12.321664513568615,,8.052116,52.0851
Ethiopia,2003,6.4,116.8004911,11.400082514564517,,7.6966524,52.8773
Ethiopia,2004,6.301,133.1698125,10.504429183,,7.3371134,53.7349
Ethiopia,2005,6.194,158.2434581,10.2658727105684,,6.983603,54.364
Ethiopia,2006,6.047,189.3457375,9.976931657092925,,6.637993,55.4017
Ethiopia,2007,5.887,237.146256,9.291442361652908,,6.313633,56.5665
Ethiopia,2008,5.695,316.4104751,9.204253502648866,,6.008213,57.7325
Ethiopia,2009,5.488,368.5747123,8.726677174818077,,5.724248,58.715
Ethiopia,2010,5.282,330.6194128,8.336527761089286,,5.458041,59.7094
Ethiopia,2011,5.08,343.0249424,8.128534063,,5.2085123,60.5947
Ethiopia,2012,4.887,452.1010319,8.266369928659628,,4.9742413,61.4426
Ethiopia,2013,4.708,484.0398331,7.997668445875214,,4.754553,62.1613
Ethiopia,2014,4.605,549.9865771,7.989819604411899,,4.551229,62.9272
Ethiopia,2015,4.529,621.8456738,8.176462079653518,,4.361288,63.592
Ethiopia,2016,4.473,696.1958847,9.3872725933501,,4.180276,64.1624
Ethiopia,2017,4.401,745.6324492,8.449608816308116,,4.013103,64.7659
Ethiopia,2018,4.371,747.9681436,8.626518908662925,,3.862875,65.2573
Ethiopia,2019,4.347,828.7089723,7.937845741640385,,3.731954,65.7413
Ethiopia,2020,4.274,905.3131758,8.780262865371354,,3.607886,65.9688
Ethiopia,2021,4.177,910.9478403,8.365387343237035,,3.4964783,65.3299
Ethiopia,2022,4.082,1011.073286,,,3.393167,66.8971
Ethiopia,2023,3.989,1272.016282,,,,67.315
Iran,1980,6.63,2368.392857,3.444738448344452,2.87,7.722955,58.3689
Iran,1981,6.618,2393.449856,3.482768748046393,3.0300000000000002,7.208857,56.6253
Iran,1982,6.586,2844.876114,3.1842437623599427,3.19,6.7537947,57.6331
Iran,1983,6.528,3397.0614,3.3476509838746606,3.35,6.350665,58.5184
Iran,1984,6.433,3395.336976,3.281732201774832,3.51,5.99823,60.875
Iran,1985,6.242,3634.032096,3.246574225330224,3.67,5.692014,61.5366
Iran,1986,6.011,4064.346673,3.4184823977927143,3.846,5.4178743,62.1363
Iran,1987,5.719,2513.151116,3.389041436773985,4.022,5.16129,62.6848
Iran,1988,5.434,2234.462351,6.024822792830953,4.198,4.9159613,63.2552
Iran,1989,5.172,2124.972148,3.3324709367891114,4.374,4.6857033,65.3138
Iran,1990,4.934,2137.942227,3.413355653496556,4.55,4.47295,64.0656
Iran,1991,4.568,2194.439068,3.5364349199688694,4.82,4.2798195,66.2325
Iran,1992,4.099,1957.485078,3.2581428703122497,5.09,4.1072245,66.6528
Iran,1993,3.674,1038.109857,3.265394581431152,5.36,3.9541676,67.0373
Iran,1994,3.244,1167.762725,3.1301747318068425,5.630000000000001,3.811451,67.4901
Iran,1995,2.852,1550.009596,3.0343827627183897,5.9,3.6766696,67.9036
Iran,1996,2.542,1914.781213,3.0953501261712284,6.15,3.5421078,68.328
Iran,1997,2.323,1790.066176,3.092780396468113,6.4,3.406735,68.649
Iran,1998,2.19,1709.193341,3.144223823972569,6.65,3.2683213,69.2136
Iran,1999,2.089,1739.59462,3.3380731022419656,6.9,3.1241722,69.6858
Iran,2000,1.999,1650.013858,3.16940178157773,7.15,2.9781623,70.1665
Iran,2001,1.918,1881.022666,3.2118493999027327,7.308000000000001,2.8322651,70.6188
Iran,2002,1.836,1891.257561,3.065994272746162,7.466,2.6796288,71.1118
Iran,2003,1.801,2208.996366,3.091256622832072,7.6240000000000006,2.526524,70.4642
Iran,2004,1.78,2672.422665,3.108311257083251,7.782,2.3745253,72.0401
Iran,2005,1.756,3132.050819,3.187599452801328,7.94,2.2327294,72.4463
Iran,2006,1.755,3618.916014,3.2855485771770567,8.16,2.0966825,72.8953
Iran,2007,1.748,4687.991663,3.748114542393366,8.379999999999999,1.970145,73.2992
Iran,2008,1.743,5377.411507,3.8883873655979775,8.6,1.8531595,73.6835
Iran,2009,1.74,5415.522806,3.826567453552452,8.82,1.746451,74.0412
Iran,2010,1.749,6291.194437,3.933328695282402,9.04,1.6524191,74.3896
Iran,2011,1.792,8025.687434,3.879164632763141,9.101999999999999,1.5728787,74.7207
Iran,2012,1.851,8114.080998,3.94191228138776,9.164,1.5017495,75.039
Iran,2013,1.913,6222.741948,3.982354311325105,9.225999999999999,1.4402653,75.3486
Iran,2014,1.975,5672.063729,3.925498217768817,9.288,1.3831812,75.6352
Iran,2015,2.017,4952.733555,3.864867634168708,9.35,1.3300169,75.9073
Iran,2016,2.054,5477.037124,3.89253982633575,9.453999999999999,1.2780805,76.1551
Iran,2017,2.023,5753.115447,3.8028404972126575,9.558,1.2319745,76.3963
Iran,2018,1.919,4631.78709,3.515820604597748,9.661999999999999,1.1924026,76.6205
Iran,2019,1.766,3831.278948,3.119718324135883,9.766,1.1507287,76.8549
Iran,2020,1.7,2988.781224,3.173679371405124,9.87,1.1096884,74.1406
Iran,2021,1.709,4334.792686,3.2003679203293283,9.87,1.0708597,73.7521
Iran,2022,1.704,4405.092915,,9.87,1.0346644,76.7993
Iran,2023,1.695,4465.63767,,9.87,,77.6545
Latvia,1980,1.876,,6.856332058138519,,1.5310646,69.1171
Latvia,1981,1.874,,7.313932524281009,,1.5282195,69.0787
Latvia,1982,1.953,,6.815662238919648,,1.5142051,69.6274
Latvia,1983,2.097,,6.580824660468011,,1.4742309,69.3968
Latvia,1984,2.112,,6.319395242736079,,1.4067497,69.4338
Latvia,1985,2.061,,5.769392437830259,,1.3239496,69.5955
Latvia,1986,2.173,,5.108622824999999,,1.2429018,70.9628
Latvia,1987,2.179,,5.152848693240382,,1.1848186,71.0125
Latvia,1988,2.14,,6.619677039750345,,1.1772122,70.9144
Latvia,1989,2.029,,8.946588082813365,,1.2299721,70.4035
Latvia,1990,1.987,,10.468475579095111,,1.3204782,69.4572
Latvia,1991,1.844,,12.310893408203114,,1.4211528,69.1819
Latvia,1992,1.72,,16.445813870893577,,1.5100436,68.4514
Latvia,1993,1.503,,21.626598612155163,,1.5695058,66.6288
Latvia,1994,1.384,,23.872564178745588,,1.5863521,65.1828
Latvia,1995,1.252,2256.773604,21.15327613443388,,1.5645258,65.9954
Latvia,1996,1.161,2360.171482,16.756167260585475,,1.5115379,68.5859
Latvia,1997,1.117,2609.893087,16.307034936900738,,1.4342686,69.2247
Latvia,1998,1.104,2893.799987,16.040520525818003,,1.3390305,68.8508
Latvia,1999,1.171,3063.897946,15.379176479746905,,1.2377981,69.6483
Latvia,2000,1.244,3278.178964,14.880451650651052,,1.1476555,70.1755
Latvia,2001,1.223,3504.618295,14.793128548316629,,1.0787636,69.9058
Latvia,2002,1.258,4003.609358,14.396643790499471,,1.0250844,70.1755
Latvia,2003,1.322,4914.579928,13.290654062809187,,0.9716978,70.6361
Latvia,2004,1.297,6109.732652,12.294575967257355,,0.9140959,70.9395
Latvia,2005,1.389,7283.787381,12.21269350924939,,0.8590559,70.6324
Latvia,2006,1.464,9211.737447,12.058886861435738,,0.8119438,70.5501
Latvia,2007,1.542,13370.97895,10.931627840275825,,0.77118987,70.7894
Latvia,2008,1.585,15677.60809,9.961861501,,0.731919,71.999
Latvia,2009,1.472,11996.03227,8.75748998723934,,0.6914061,72.6966
Latvia,2010,1.367,11188.41917,8.064099677446602,,0.6482582,73.0285
Latvia,2011,1.343,12902.57405,7.950523084420363,,0.6017464,73.7176
Latvia,2012,1.444,13329.34999,7.430175040191516,,0.55372655,73.9387
Latvia,2013,1.527,14484.47153,7.519679084023834,,0.50791967,74.1873
Latvia,2014,1.646,15185.81458,7.351470929455056,,0.46524096,74.306
Latvia,2015,1.706,13321.97531,6.774421786132889,11.87,0.4286531,74.6646
Latvia,2016,1.742,13838.52668,6.193264726474852,11.895999999999999,0.40045768,74.7568
Latvia,2017,1.698,15132.49583,5.7614909502628375,11.921999999999999,0.3776621,74.8005
Latvia,2018,1.612,17252.17104,5.817470035,11.948,0.35763982,74.9793
Latvia,2019,1.609,17294.97516,5.399740738129002,11.974,0.3382433,75.6278
Latvia,2020,1.546,17564.23215,5.184765204548451,12.0,0.31823078,75.4781
Latvia,2021,1.572,20262.84339,5.4171582169245465,12.0,0.2969316,73.1809
Latvia,2022,1.47,20229.46136,,12.0,0.27569625,74.8706
Latvia,2023,1.338,22502.84299,,12.0,,76.1898
Namibia,1980,6.238,2467.807655,15.022739962695171,,6.5349402,56.5725
Namibia,1981,6.159,2266.910406,14.963862267126157,,6.4471765,56.9118
Namibia,1982,6.078,2097.093409,15.102602157908107,,6.3199043,57.3347
Namibia,1983,5.995,2214.338631,14.979877889,,6.158076,57.6369
Namibia,1984,5.94,1830.469206,14.78665055353592,,5.964566,58.0967
Namibia,1985,5.877,1466.179244,14.67807876082326,,5.760145,58.4721
Namibia,1986,5.793,1599.397857,14.450487913535667,,5.5552998,58.7248
Namibia,1987,5.699,1969.42365,14.21265600525366,,5.3684645,59.1229
Namibia,1988,5.609,2062.579976,14.019079196257586,,5.203379,59.033
Namibia,1989,5.517,1966.827028,14.242467778496325,,5.0571203,60.773
Namibia,1990,5.398,2037.475894,14.725410348825688,,4.9139624,61.3586
Namibia,1991,5.29,2116.905525,14.910694079804395,,4.8095737,60.8326
Namibia,1992,5.107,2346.86243,15.32851898660598,,4.737218,60.1601
Namibia,1993,4.905,2154.964737,15.631578803568956,,4.7033005,59.2604
Namibia,1994,4.676,2355.904457,16.20933437702776,,4.7043815,58.4407
Namibia,1995,4.417,2483.203534,16.939238260501213,,4.749477,57.5178
Namibia,1996,4.201,2423.398291,17.579362013911037,,4.7956314,56.6387
Namibia,1997,4.166,2459.645118,18.32325337657757,,4.7899613,55.8444
Namibia,1998,4.176,2235.245155,19.26233203414853,,4.725971,54.7672
Namibia,1999,4.138,2177.787334,20.28255357442152,,4.6268077,53.9825
Namibia,2000,3.991,2156.675905,21.37435100495841,,4.5299835,52.9462
Namibia,2001,3.827,1915.589266,21.13678761599221,,4.4431987,51.9803
Namibia,2002,3.693,1772.075655,22.15323523399737,,4.35996,51.9882
Namibia,2003,3.58,2569.247393,22.62754329603424,,4.3096557,51.9178
Namibia,2004,3.545,3403.154962,21.906003903930667,,4.2397776,52.1755
Namibia,2005,3.571,3685.773,21.916345719008408,,3.9204774,52.557
Namibia,2006,3.601,4017.183472,20.74955193895244,,3.7448552,53.1826
Namibia,2007,3.608,4379.043137,20.00682682958992,,3.7835357,54.026
Namibia,2008,3.616,4204.785554,19.31887789277801,,3.780756,54.7401
Namibia,2009,3.633,4302.913741,19.05424474904705,,3.8760037,55.3474
Namibia,2010,3.657,5418.216334,18.78203102028086,,3.6923091,56.0935
Namibia,2011,3.658,5834.791768,18.037647746157152,,3.7114987,56.6467
Namibia,2012,3.676,5942.64681,17.478230579475653,,3.8229496,57.7335
Namibia,2013,3.653,5346.621311,17.425112271588254,,3.594356,58.4675
Namibia,2014,3.635,5378.323262,17.471334125780547,,3.3360467,59.3113
Namibia,2015,3.604,4774.106509,17.477699657,7.02,3.3098464,60.0083
Namibia,2016,3.574,4395.687762,17.310963717444334,7.061999999999999,3.249744,60.8098
Namibia,2017,3.511,5143.960723,17.079795591857422,7.104,3.172883,61.661
Namibia,2018,3.462,5308.608134,16.966751403892125,7.146,3.117231,62.5787
Namibia,2019,3.404,4731.921032,16.70613189956863,7.188000000000001,3.0538638,63.5463
Namibia,2020,3.349,3878.58983,16.503427151162086,7.23,2.9855402,64.0712
Namibia,2021,3.303,4412.835569,16.278185400908942,7.23,2.9297054,60.8499
Namibia,2022,3.248,4349.045322,,7.23,2.8620448,64.1903
Namibia,2023,3.212,4168.285211,,7.23,,67.3848
Nauru,1980,3.878,6137.681296,8.215418775885382,,,58.4713
Nauru,1981,3.935,6593.906952,8.236889002111589,,,58.5549
Nauru,1982,3.993,6576.83364,8.246197964952133,,,58.6351
Nauru,1983,4.056,5895.702668,8.339180057573081,,,58.6935
Nauru,1984,4.108,5653.961,8.396085229636617,,,58.6581
Nauru,1985,4.144,4858.933517,8.461859400520847,,6.2916474,58.598
Nauru,1986,4.149,4568.678877,8.514591268602842,,6.036975,58.5911
Nauru,1987,4.143,4484.508146,8.560701200496975,,5.791486,58.625
Nauru,1988,4.114,5011.580315,8.671072964999999,,5.5472775,58.7252
Nauru,1989,4.068,5722.767422,8.746421567430348,,5.3198104,58.8996
Nauru,1990,4.02,5775.553474,8.867010063863946,,5.1006894,59.1018
Nauru,1991,3.991,5333.379549,8.984968767804736,,4.887139,59.3124
Nauru,1992,3.952,5102.596859,9.160577846940056,,4.6800056,59.5184
Nauru,1993,3.887,4310.244333,9.36421367312042,,4.4754534,59.7613
Nauru,1994,3.837,3920.53973,9.658788597717464,,4.284471,59.9538
Nauru,1995,3.808,3932.091094,10.083610465059213,,4.108754,60.0627
Nauru,1996,3.775,3678.562429,10.486426968198138,,3.9454837,60.0704
Nauru,1997,3.738,3661.028467,10.918720386792138,,3.798778,59.9848
Nauru,1998,3.683,2908.849865,11.359803347028995,,3.664271,59.86
Nauru,1999,3.636,2682.694867,11.68924119942468,,3.5392697,59.7007
Nauru,2000,3.543,2648.601529,12.041497517438048,,3.428492,59.5743
Nauru,2001,3.461,2232.30874,12.563987277317551,,3.334235,59.4823
Nauru,2002,3.4,2084.648245,12.749223177651215,,3.2549279,59.427
Nauru,2003,3.388,2463.282591,12.820982767082755,,3.1940627,59.3587
Nauru,2004,3.378,3040.513499,12.867421457175327,,3.1506848,59.3455
Nauru,2005,3.377,2992.403828,12.881762359522565,,3.1260514,59.3608
Nauru,2006,3.4,2910.141458,12.807492513327327,,3.1146903,59.4086
Nauru,2007,3.504,2272.152913,12.612783639079352,,3.1134276,59.4899
Nauru,2008,3.665,3756.845312,12.495581627934806,,3.1122134,59.6754
Nauru,2009,3.847,4410.567647,12.376052532985032,,3.0934577,59.8524
Nauru,2010,4.019,4735.920005,12.16223998090913,,3.0622268,60.0741
Nauru,2011,4.117,6480.904513,11.932223013893188,,3.0095491,60.2868
Nauru,2012,4.115,9817.368722,11.71625972257242,,2.9516993,60.5326
Nauru,2013,4.098,8974.518869,11.395514740879086,,2.881227,60.7009
Nauru,2014,4.085,9193.097844,11.028340643503787,,2.8097043,60.8335
Nauru,2015,4.075,7703.431499,10.749883082209472,,2.737335,60.8969
Nauru,2016,4.027,8724.307003,10.51483505125601,,2.6665998,60.9958
Nauru,2017,3.879,9613.412091,10.352226142667703,,2.59345,61.1011
Nauru,2018,3.683,11408.69476,10.192213514098292,,2.5124679,61.2378
Nauru,2019,3.531,10776.82846,10.06543588771221,,2.440481,61.3931
Nauru,2020,3.466,10695.69933,9.947114156875775,,2.367643,61.5271
Nauru,2021,3.425,14989.66475,9.854595827700894,,2.2949212,61.3312
Nauru,2022,3.379,13287.27119,,,2.229877,61.9304
Nauru,2023,3.331,12982.76121,,,,62.1094
New Zealand,1980,2.032,7467.168038,1.4499521945889156,11.56,1.2752512,72.8619
New Zealand,1981,2.011,7813.887543,1.489677118174288,11.562000000000001,1.2432048,73.6324
New Zealand,1982,1.947,7656.475732,1.457108975585508,11.564,1.2137291,73.7237
New Zealand,1983,1.92,7598.312039,1.659686854037474,11.566,1.186668,73.8291
New Zealand,1984,1.928,6713.760131,1.614846179814003,11.568,1.1589963,74.3668
New Zealand,1985,1.93,7600.565242,2.170461137397218,11.57,1.12953,73.8761
New Zealand,1986,1.96,9427.55394,2.386402086632999,11.554,1.0971516,74.1192
New Zealand,1987,2.029,12330.91683,2.303415531552629,11.538,1.0592278,74.2074
New Zealand,1988,2.098,13759.15563,2.1876514512044025,11.522,1.0151517,74.4784
New Zealand,1989,2.121,13312.38559,2.416313442657956,11.506,0.9665804,74.8878
